Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,14,0.01,0.01,0.4622310436742572
75% Corpus,14,0.01,0.31,0.43497564773950265
75% Corpus,14,0.01,0.61,0.45377241927588535
75% Corpus,14,0.01,0.9099999999999999,0.43864439517222376
75% Corpus,14,0.01,symmetric,0.45878834564170473
75% Corpus,14,0.31,0.01,0.47118375732618284
75% Corpus,14,0.31,0.31,0.5116784782994026
75% Corpus,14,0.31,0.61,0.5297952545805582
75% Corpus,14,0.31,0.9099999999999999,0.5282984353601082
75% Corpus,14,0.31,symmetric,0.4711146274643952
75% Corpus,14,0.61,0.01,0.5230161549551038
75% Corpus,14,0.61,0.31,0.4614861246456526
75% Corpus,14,0.61,0.61,0.48294600158056483
75% Corpus,14,0.61,0.9099999999999999,0.6127390873582552
75% Corpus,14,0.61,symmetric,0.46544650368534407
75% Corpus,14,0.9099999999999999,0.01,0.5782806426576418
75% Corpus,14,0.9099999999999999,0.31,0.48532591312040047
75% Corpus,14,0.9099999999999999,0.61,0.6118451913452104
75% Corpus,14,0.9099999999999999,0.9099999999999999,0.6128355691228728
75% Corpus,14,0.9099999999999999,symmetric,0.5303278172943783
75% Corpus,14,symmetric,0.01,0.4552206221523521
75% Corpus,14,symmetric,0.31,0.48133404130085433
75% Corpus,14,symmetric,0.61,0.46736637120004393
75% Corpus,14,symmetric,0.9099999999999999,0.4753086182415343
75% Corpus,14,symmetric,symmetric,0.4538688908329199
75% Corpus,14,asymmetric,0.01,0.46552728713550684
75% Corpus,14,asymmetric,0.31,0.501267539446367
75% Corpus,14,asymmetric,0.61,0.5263963579905739
75% Corpus,14,asymmetric,0.9099999999999999,0.5293717268155499
75% Corpus,14,asymmetric,symmetric,0.46735404952705556
75% Corpus,15,0.01,0.01,0.4571790763136814
75% Corpus,15,0.01,0.31,0.4544935617402817
75% Corpus,15,0.01,0.61,0.45742128371675134
75% Corpus,15,0.01,0.9099999999999999,0.4586022780029866
75% Corpus,15,0.01,symmetric,0.45455620956163273
75% Corpus,15,0.31,0.01,0.5055897750951501
75% Corpus,15,0.31,0.31,0.5225667801226525
75% Corpus,15,0.31,0.61,0.5379049420648718
75% Corpus,15,0.31,0.9099999999999999,0.5018752986566877
75% Corpus,15,0.31,symmetric,0.5023356535930051
75% Corpus,15,0.61,0.01,0.5282209697211201
75% Corpus,15,0.61,0.31,0.4674701373225167
75% Corpus,15,0.61,0.61,0.5747561192031951
75% Corpus,15,0.61,0.9099999999999999,0.6094328875808276
75% Corpus,15,0.61,symmetric,0.4852582413060648
75% Corpus,15,0.9099999999999999,0.01,0.579353777275142
75% Corpus,15,0.9099999999999999,0.31,0.49509387975512265
75% Corpus,15,0.9099999999999999,0.61,0.6087236889332115
75% Corpus,15,0.9099999999999999,0.9099999999999999,0.6090011672150809
75% Corpus,15,0.9099999999999999,symmetric,0.5498170858851315
75% Corpus,15,symmetric,0.01,0.44533002962117396
75% Corpus,15,symmetric,0.31,0.44920089800234975
75% Corpus,15,symmetric,0.61,0.4784100654644142
75% Corpus,15,symmetric,0.9099999999999999,0.5028117792609775
75% Corpus,15,symmetric,symmetric,0.4488831420701504
75% Corpus,15,asymmetric,0.01,0.5021694427931346
75% Corpus,15,asymmetric,0.31,0.4932190336482073
75% Corpus,15,asymmetric,0.61,0.5097034188152704
75% Corpus,15,asymmetric,0.9099999999999999,0.5040919351521946
75% Corpus,15,asymmetric,symmetric,0.48730591913534715
75% Corpus,16,0.01,0.01,0.4877105722104895
75% Corpus,16,0.01,0.31,0.47328508223308685
75% Corpus,16,0.01,0.61,0.4736986000335383
75% Corpus,16,0.01,0.9099999999999999,0.4641351448703509
75% Corpus,16,0.01,symmetric,0.46445550866145174
75% Corpus,16,0.31,0.01,0.4887274902686337
75% Corpus,16,0.31,0.31,0.501975007719291
75% Corpus,16,0.31,0.61,0.5134664053511782
75% Corpus,16,0.31,0.9099999999999999,0.5059093473677405
75% Corpus,16,0.31,symmetric,0.48791968448881207
75% Corpus,16,0.61,0.01,0.5560171534387776
75% Corpus,16,0.61,0.31,0.4359149345090516
75% Corpus,16,0.61,0.61,0.5836842931108865
75% Corpus,16,0.61,0.9099999999999999,0.6109042888797394
75% Corpus,16,0.61,symmetric,0.48433351226575955
75% Corpus,16,0.9099999999999999,0.01,0.6133666766171527
75% Corpus,16,0.9099999999999999,0.31,0.5119039138439937
75% Corpus,16,0.9099999999999999,0.61,0.6122952960488846
75% Corpus,16,0.9099999999999999,0.9099999999999999,0.6095965520250961
75% Corpus,16,0.9099999999999999,symmetric,0.5619090976637257
75% Corpus,16,symmetric,0.01,0.4897389501214644
75% Corpus,16,symmetric,0.31,0.4700522058278588
75% Corpus,16,symmetric,0.61,0.46731856437681557
75% Corpus,16,symmetric,0.9099999999999999,0.4704877293465469
75% Corpus,16,symmetric,symmetric,0.49048560077651654
75% Corpus,16,asymmetric,0.01,0.48082366746916716
75% Corpus,16,asymmetric,0.31,0.49056675545347417
75% Corpus,16,asymmetric,0.61,0.4995317621577381
75% Corpus,16,asymmetric,0.9099999999999999,0.5229989579667933
75% Corpus,16,asymmetric,symmetric,0.48895436220390026
75% Corpus,17,0.01,0.01,0.47431274488349073
75% Corpus,17,0.01,0.31,0.4733309354535385
75% Corpus,17,0.01,0.61,0.4633901088931563
75% Corpus,17,0.01,0.9099999999999999,0.46524307899565315
75% Corpus,17,0.01,symmetric,0.46748805999409954
75% Corpus,17,0.31,0.01,0.4937558526294805
75% Corpus,17,0.31,0.31,0.5365090826385632
75% Corpus,17,0.31,0.61,0.5413772317725571
75% Corpus,17,0.31,0.9099999999999999,0.5369811309952435
75% Corpus,17,0.31,symmetric,0.507567808984119
75% Corpus,17,0.61,0.01,0.5601961696781216
75% Corpus,17,0.61,0.31,0.45307938767287914
75% Corpus,17,0.61,0.61,0.603596068283738
75% Corpus,17,0.61,0.9099999999999999,0.6099378203689934
75% Corpus,17,0.61,symmetric,0.4981422449575768
75% Corpus,17,0.9099999999999999,0.01,0.5874185485952446
75% Corpus,17,0.9099999999999999,0.31,0.5123545151784252
75% Corpus,17,0.9099999999999999,0.61,0.6104405438413556
75% Corpus,17,0.9099999999999999,0.9099999999999999,0.6075231281435779
75% Corpus,17,0.9099999999999999,symmetric,0.581474225442995
75% Corpus,17,symmetric,0.01,0.4715095292895892
75% Corpus,17,symmetric,0.31,0.4682295223983553
75% Corpus,17,symmetric,0.61,0.4707914569288735
75% Corpus,17,symmetric,0.9099999999999999,0.46701676481668547
75% Corpus,17,symmetric,symmetric,0.46805072176170026
75% Corpus,17,asymmetric,0.01,0.49142541855759053
75% Corpus,17,asymmetric,0.31,0.5168587354852588
75% Corpus,17,asymmetric,0.61,0.5182460845632995
75% Corpus,17,asymmetric,0.9099999999999999,0.5121601012771686
75% Corpus,17,asymmetric,symmetric,0.49666089947296693
75% Corpus,18,0.01,0.01,0.47990447295044103
75% Corpus,18,0.01,0.31,0.47318455909337614
75% Corpus,18,0.01,0.61,0.4759823789473044
75% Corpus,18,0.01,0.9099999999999999,0.4751913757304915
75% Corpus,18,0.01,symmetric,0.4766205362528553
75% Corpus,18,0.31,0.01,0.5083569956543348
75% Corpus,18,0.31,0.31,0.5476113955613712
75% Corpus,18,0.31,0.61,0.5336321178153116
75% Corpus,18,0.31,0.9099999999999999,0.5339045603926118
75% Corpus,18,0.31,symmetric,0.5114076450115165
75% Corpus,18,0.61,0.01,0.5648741911850729
75% Corpus,18,0.61,0.31,0.45440981649635326
75% Corpus,18,0.61,0.61,0.6105795043236204
75% Corpus,18,0.61,0.9099999999999999,0.6100006705702787
75% Corpus,18,0.61,symmetric,0.5210889181892527
75% Corpus,18,0.9099999999999999,0.01,0.6059325428134233
75% Corpus,18,0.9099999999999999,0.31,0.532032698998762
75% Corpus,18,0.9099999999999999,0.61,0.6100699233746144
75% Corpus,18,0.9099999999999999,0.9099999999999999,0.607510762902419
75% Corpus,18,0.9099999999999999,symmetric,0.5956961741210021
75% Corpus,18,symmetric,0.01,0.4670364966755889
75% Corpus,18,symmetric,0.31,0.4782014429794177
75% Corpus,18,symmetric,0.61,0.4790518766353499
75% Corpus,18,symmetric,0.9099999999999999,0.4751913757304915
75% Corpus,18,symmetric,symmetric,0.4774289483893128
75% Corpus,18,asymmetric,0.01,0.5016085677238068
75% Corpus,18,asymmetric,0.31,0.4980846033429001
75% Corpus,18,asymmetric,0.61,0.5060233003250161
75% Corpus,18,asymmetric,0.9099999999999999,0.49295231567779196
75% Corpus,18,asymmetric,symmetric,0.4809389142667036
75% Corpus,19,0.01,0.01,0.4766631495572318
75% Corpus,19,0.01,0.31,0.4764355770701022
75% Corpus,19,0.01,0.61,0.4735978973562157
75% Corpus,19,0.01,0.9099999999999999,0.4880302584887114
75% Corpus,19,0.01,symmetric,0.47863439852555373
75% Corpus,19,0.31,0.01,0.49316839238898696
75% Corpus,19,0.31,0.31,0.5413192523103628
75% Corpus,19,0.31,0.61,0.5310244500599534
75% Corpus,19,0.31,0.9099999999999999,0.5349271251353599
75% Corpus,19,0.31,symmetric,0.4915735351363713
75% Corpus,19,0.61,0.01,0.5659904209699621
75% Corpus,19,0.61,0.31,0.4610999179404658
75% Corpus,19,0.61,0.61,0.6096287852072757
75% Corpus,19,0.61,0.9099999999999999,0.6078836141440327
75% Corpus,19,0.61,symmetric,0.5226006415727397
75% Corpus,19,0.9099999999999999,0.01,0.6002208154756851
75% Corpus,19,0.9099999999999999,0.31,0.5662866698496591
75% Corpus,19,0.9099999999999999,0.61,0.6093164407614956
75% Corpus,19,0.9099999999999999,0.9099999999999999,0.6079974560314243
75% Corpus,19,0.9099999999999999,symmetric,0.6036841130682045
75% Corpus,19,symmetric,0.01,0.48245625122945
75% Corpus,19,symmetric,0.31,0.4861237658920181
75% Corpus,19,symmetric,0.61,0.4709221838814379
75% Corpus,19,symmetric,0.9099999999999999,0.479363130329788
75% Corpus,19,symmetric,symmetric,0.47180723797357405
