Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,8,0.01,symmetric,0.4704878983242723
75% Corpus,8,0.31,0.01,0.4919736387963849
75% Corpus,8,0.31,0.31,0.3992768588307145
75% Corpus,8,0.31,0.61,0.40760469803830707
75% Corpus,8,0.31,0.9099999999999999,0.4009375754800574
75% Corpus,8,0.31,symmetric,0.4833297256368041
75% Corpus,8,0.61,0.01,0.5406179069422188
75% Corpus,8,0.61,0.31,0.43942209185212155
75% Corpus,8,0.61,0.61,0.387309491435167
75% Corpus,8,0.61,0.9099999999999999,0.4707204291388351
75% Corpus,8,0.61,symmetric,0.45950557759549815
75% Corpus,8,0.9099999999999999,0.01,0.5817135608789312
75% Corpus,8,0.9099999999999999,0.31,0.4500849883968252
75% Corpus,8,0.9099999999999999,0.61,0.48331836880573753
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.4590572015521402
75% Corpus,8,0.9099999999999999,symmetric,0.5057529017431635
75% Corpus,8,symmetric,0.01,0.4965675435766518
75% Corpus,8,symmetric,0.31,0.4515725846637466
75% Corpus,8,symmetric,0.61,0.42261813293548633
75% Corpus,8,symmetric,0.9099999999999999,0.3916035848177194
75% Corpus,8,symmetric,symmetric,0.49502763922287035
75% Corpus,8,asymmetric,0.01,0.47563992120890575
75% Corpus,8,asymmetric,0.31,0.39629183516612115
75% Corpus,8,asymmetric,0.61,0.3218937949267693
75% Corpus,8,asymmetric,0.9099999999999999,0.3530679388134941
75% Corpus,8,asymmetric,symmetric,0.4593203476521519
75% Corpus,9,0.01,0.01,0.4682111810095802
75% Corpus,9,0.01,0.31,0.41252607027939875
75% Corpus,9,0.01,0.61,0.39933358357860177
75% Corpus,9,0.01,0.9099999999999999,0.38058523924250387
75% Corpus,9,0.01,symmetric,0.45075574428000753
75% Corpus,9,0.31,0.01,0.4821568851886488
75% Corpus,9,0.31,0.31,0.4135312941283179
75% Corpus,9,0.31,0.61,0.37852331856458304
75% Corpus,9,0.31,0.9099999999999999,0.3441743302840082
75% Corpus,9,0.31,symmetric,0.45724325144112743
75% Corpus,9,0.61,0.01,0.5649584641170468
75% Corpus,9,0.61,0.31,0.4153686431419461
75% Corpus,9,0.61,0.61,0.3319991613483521
75% Corpus,9,0.61,0.9099999999999999,0.5432587106715451
75% Corpus,9,0.61,symmetric,0.4392147766762388
75% Corpus,9,0.9099999999999999,0.01,0.5797088423909786
75% Corpus,9,0.9099999999999999,0.31,0.4088616203115298
75% Corpus,9,0.9099999999999999,0.61,0.4864609199864724
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.4653990050440511
75% Corpus,9,0.9099999999999999,symmetric,0.49269533259841325
75% Corpus,9,symmetric,0.01,0.5080718805183091
75% Corpus,9,symmetric,0.31,0.420089317935132
75% Corpus,9,symmetric,0.61,0.40741093420723107
75% Corpus,9,symmetric,0.9099999999999999,0.3887668145860819
75% Corpus,9,symmetric,symmetric,0.4216831779221905
75% Corpus,9,asymmetric,0.01,0.44093585340887476
75% Corpus,9,asymmetric,0.31,0.37516137192212984
75% Corpus,9,asymmetric,0.61,0.3344432277266909
75% Corpus,9,asymmetric,0.9099999999999999,0.36836301231880797
75% Corpus,9,asymmetric,symmetric,0.42434188127129907
75% Corpus,10,0.01,0.01,0.45220272826657293
75% Corpus,10,0.01,0.31,0.39297288745240977
75% Corpus,10,0.01,0.61,0.3583180192814063
75% Corpus,10,0.01,0.9099999999999999,0.3534293073374551
75% Corpus,10,0.01,symmetric,0.4166609735611083
75% Corpus,10,0.31,0.01,0.48367010991563114
75% Corpus,10,0.31,0.31,0.39058447866840906
75% Corpus,10,0.31,0.61,0.3679822392011965
75% Corpus,10,0.31,0.9099999999999999,0.377638813132418
75% Corpus,10,0.31,symmetric,0.45321693722211476
75% Corpus,10,0.61,0.01,0.497049798811403
75% Corpus,10,0.61,0.31,0.3655256745878791
75% Corpus,10,0.61,0.61,0.3517745807044198
75% Corpus,10,0.61,0.9099999999999999,0.5952295904101892
75% Corpus,10,0.61,symmetric,0.4568853357264392
75% Corpus,10,0.9099999999999999,0.01,0.6012482813864295
75% Corpus,10,0.9099999999999999,0.31,0.37899917707357617
75% Corpus,10,0.9099999999999999,0.61,0.4524185114651825
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.4578641941706672
75% Corpus,10,0.9099999999999999,symmetric,0.47305425498245235
75% Corpus,10,symmetric,0.01,0.4809995926766635
75% Corpus,10,symmetric,0.31,0.40552898306388296
75% Corpus,10,symmetric,0.61,0.37633089748821086
75% Corpus,10,symmetric,0.9099999999999999,0.3765858072180241
75% Corpus,10,symmetric,symmetric,0.41361615439064703
75% Corpus,10,asymmetric,0.01,0.46314743325380725
75% Corpus,10,asymmetric,0.31,0.36550987127938434
75% Corpus,10,asymmetric,0.61,0.32766438029910094
75% Corpus,10,asymmetric,0.9099999999999999,0.31692836416630044
75% Corpus,10,asymmetric,symmetric,0.3994409636525845
75% Corpus,11,0.01,0.01,0.42056867190763403
75% Corpus,11,0.01,0.31,0.35868564896782124
75% Corpus,11,0.01,0.61,0.3449993425240161
75% Corpus,11,0.01,0.9099999999999999,0.33153758978627657
75% Corpus,11,0.01,symmetric,0.3862733785659168
75% Corpus,11,0.31,0.01,0.44114434166093663
75% Corpus,11,0.31,0.31,0.4130506299181065
75% Corpus,11,0.31,0.61,0.3942133667349512
75% Corpus,11,0.31,0.9099999999999999,0.36070039359031625
75% Corpus,11,0.31,symmetric,0.4390977131119005
75% Corpus,11,0.61,0.01,0.6045432848378522
75% Corpus,11,0.61,0.31,0.35639778247441056
75% Corpus,11,0.61,0.61,0.5143630285078095
75% Corpus,11,0.61,0.9099999999999999,0.6023666818212079
75% Corpus,11,0.61,symmetric,0.45217329590442595
75% Corpus,11,0.9099999999999999,0.01,0.5955240540929463
75% Corpus,11,0.9099999999999999,0.31,0.38675608491387087
75% Corpus,11,0.9099999999999999,0.61,0.4577772019784762
75% Corpus,11,0.9099999999999999,0.9099999999999999,0.456210211296022
75% Corpus,11,0.9099999999999999,symmetric,0.46490202364001293
75% Corpus,11,symmetric,0.01,0.4376269935992792
75% Corpus,11,symmetric,0.31,0.36494519967105976
75% Corpus,11,symmetric,0.61,0.35214974105788105
75% Corpus,11,symmetric,0.9099999999999999,0.3417236982467113
75% Corpus,11,symmetric,symmetric,0.40513289130461216
75% Corpus,11,asymmetric,0.01,0.47125225946142096
75% Corpus,11,asymmetric,0.31,0.3579868914835509
75% Corpus,11,asymmetric,0.61,0.3526198821992811
