Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,11,asymmetric,symmetric,0.40391854656447496
75% Corpus,12,0.01,0.01,0.3606683422510015
75% Corpus,12,0.01,0.31,0.3695264034914183
75% Corpus,12,0.01,0.61,0.36365315156049705
75% Corpus,12,0.01,0.9099999999999999,0.3744689892111684
75% Corpus,12,0.01,symmetric,0.36844061929610444
75% Corpus,12,0.31,0.01,0.44661346423916143
75% Corpus,12,0.31,0.31,0.4462720612025808
75% Corpus,12,0.31,0.61,0.4635359905054877
75% Corpus,12,0.31,0.9099999999999999,0.47916901600924544
75% Corpus,12,0.31,symmetric,0.42399083367283996
75% Corpus,12,0.61,0.01,0.4683015124499284
75% Corpus,12,0.61,0.31,0.4302280820519926
75% Corpus,12,0.61,0.61,0.4289185661142991
75% Corpus,12,0.61,0.9099999999999999,0.4551507207761341
75% Corpus,12,0.61,symmetric,0.4200628080092373
75% Corpus,12,0.9099999999999999,0.01,0.514482530565526
75% Corpus,12,0.9099999999999999,0.31,0.4242136255232809
75% Corpus,12,0.9099999999999999,0.61,0.4824309700022658
75% Corpus,12,0.9099999999999999,0.9099999999999999,0.5116840953378001
75% Corpus,12,0.9099999999999999,symmetric,0.4568487935885693
75% Corpus,12,symmetric,0.01,0.5264884601278806
75% Corpus,12,symmetric,0.31,0.48010540149283326
75% Corpus,12,symmetric,0.61,0.4850537624429357
75% Corpus,12,symmetric,0.9099999999999999,0.48816890776328264
75% Corpus,12,symmetric,symmetric,0.49731361192837986
75% Corpus,12,asymmetric,0.01,0.4282969062243873
75% Corpus,12,asymmetric,0.31,0.42176733072075173
75% Corpus,12,asymmetric,0.61,0.4207683509212872
75% Corpus,12,asymmetric,0.9099999999999999,0.4225356811949937
75% Corpus,12,asymmetric,symmetric,0.4077054474389747
75% Corpus,13,0.01,0.01,0.3832429223960561
75% Corpus,13,0.01,0.31,0.36832587947592454
75% Corpus,13,0.01,0.61,0.3471318135705479
75% Corpus,13,0.01,0.9099999999999999,0.32871607044659473
75% Corpus,13,0.01,symmetric,0.38608301226250047
75% Corpus,13,0.31,0.01,0.4489046003296759
75% Corpus,13,0.31,0.31,0.4486733510948527
75% Corpus,13,0.31,0.61,0.4504840708922645
75% Corpus,13,0.31,0.9099999999999999,0.4482873694059884
75% Corpus,13,0.31,symmetric,0.4560072887444771
75% Corpus,13,0.61,0.01,0.47289284602886955
75% Corpus,13,0.61,0.31,0.4481927977987584
75% Corpus,13,0.61,0.61,0.4477471319064513
75% Corpus,13,0.61,0.9099999999999999,0.46487909997375004
