Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,6,0.01,symmetric,0.3552206026231386
75% Corpus,6,0.31,0.01,0.36827675774173185
75% Corpus,6,0.31,0.31,0.3807983431370719
75% Corpus,6,0.31,0.61,0.34626000803941986
75% Corpus,6,0.31,0.9099999999999999,0.34112223216753734
75% Corpus,6,0.31,symmetric,0.34924870086965837
75% Corpus,6,0.61,0.01,0.4088775932400474
75% Corpus,6,0.61,0.31,0.3653532993917008
75% Corpus,6,0.61,0.61,0.33628848555436225
75% Corpus,6,0.61,0.9099999999999999,0.3365364525004549
75% Corpus,6,0.61,symmetric,0.37936079018617197
75% Corpus,6,0.9099999999999999,0.01,0.4092918519791457
75% Corpus,6,0.9099999999999999,0.31,0.37969153677451306
75% Corpus,6,0.9099999999999999,0.61,0.35764191398190937
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.5465061537825253
75% Corpus,6,0.9099999999999999,symmetric,0.39629118182490547
75% Corpus,6,symmetric,0.01,0.3639210974269816
75% Corpus,6,symmetric,0.31,0.3759813095771127
75% Corpus,6,symmetric,0.61,0.33216999101841443
75% Corpus,6,symmetric,0.9099999999999999,0.34509423139291573
75% Corpus,6,symmetric,symmetric,0.36634813062854127
75% Corpus,6,asymmetric,0.01,0.427477601796451
75% Corpus,6,asymmetric,0.31,0.46229694057572174
75% Corpus,6,asymmetric,0.61,0.49518024868063876
75% Corpus,6,asymmetric,0.9099999999999999,0.49375157452944046
75% Corpus,6,asymmetric,symmetric,0.43859387800463057
75% Corpus,7,0.01,0.01,0.33651551612356145
75% Corpus,7,0.01,0.31,0.31848852713977704
75% Corpus,7,0.01,0.61,0.3093298739595077
75% Corpus,7,0.01,0.9099999999999999,0.30186217026856793
75% Corpus,7,0.01,symmetric,0.3084954028535941
75% Corpus,7,0.31,0.01,0.3815888612072821
75% Corpus,7,0.31,0.31,0.3017808188357498
75% Corpus,7,0.31,0.61,0.3132247447567296
75% Corpus,7,0.31,0.9099999999999999,0.3390213459626192
75% Corpus,7,0.31,symmetric,0.3195279645996169
75% Corpus,7,0.61,0.01,0.4459379267802441
75% Corpus,7,0.61,0.31,0.3512216154884937
75% Corpus,7,0.61,0.61,0.32847735110696025
75% Corpus,7,0.61,0.9099999999999999,0.31738657802204845
75% Corpus,7,0.61,symmetric,0.3488802319094167
75% Corpus,7,0.9099999999999999,0.01,0.4091088671463769
75% Corpus,7,0.9099999999999999,0.31,0.3339170040580096
75% Corpus,7,0.9099999999999999,0.61,0.4190797358015937
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.5169380735405538
75% Corpus,7,0.9099999999999999,symmetric,0.365650010541738
75% Corpus,7,symmetric,0.01,0.34639723549073814
75% Corpus,7,symmetric,0.31,0.31196240735889
75% Corpus,7,symmetric,0.61,0.3197010169863424
75% Corpus,7,symmetric,0.9099999999999999,0.3039338785328267
75% Corpus,7,symmetric,symmetric,0.3422178107224605
75% Corpus,7,asymmetric,0.01,0.40671393635212777
75% Corpus,7,asymmetric,0.31,0.49693428810871915
75% Corpus,7,asymmetric,0.61,0.5601496768501322
75% Corpus,7,asymmetric,0.9099999999999999,0.5021362065797769
75% Corpus,7,asymmetric,symmetric,0.47393568207961195
75% Corpus,8,0.01,0.01,0.3004369420894424
75% Corpus,8,0.01,0.31,0.3203182371162253
75% Corpus,8,0.01,0.61,0.31636735970655505
75% Corpus,8,0.01,0.9099999999999999,0.31992248776713117
75% Corpus,8,0.01,symmetric,0.3065713938311275
75% Corpus,8,0.31,0.01,0.3211229714549728
75% Corpus,8,0.31,0.31,0.320460284451279
75% Corpus,8,0.31,0.61,0.30039117165326207
75% Corpus,8,0.31,0.9099999999999999,0.3069378749235053
75% Corpus,8,0.31,symmetric,0.33056640260338666
75% Corpus,8,0.61,0.01,0.39827746228738214
75% Corpus,8,0.61,0.31,0.32833812025903614
75% Corpus,8,0.61,0.61,0.31897669219690056
75% Corpus,8,0.61,0.9099999999999999,0.38722379897595505
75% Corpus,8,0.61,symmetric,0.3761189936444166
75% Corpus,8,0.9099999999999999,0.01,0.42723679844206564
75% Corpus,8,0.9099999999999999,0.31,0.3278351272780138
75% Corpus,8,0.9099999999999999,0.61,0.4886927297696804
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.5058946465601291
75% Corpus,8,0.9099999999999999,symmetric,0.39291330903265914
75% Corpus,8,symmetric,0.01,0.32154072442730297
75% Corpus,8,symmetric,0.31,0.3068156472622281
75% Corpus,8,symmetric,0.61,0.32878545795996855
75% Corpus,8,symmetric,0.9099999999999999,0.3044454167605889
75% Corpus,8,symmetric,symmetric,0.33099008547909486
75% Corpus,8,asymmetric,0.01,0.41159588044150575
75% Corpus,8,asymmetric,0.31,0.528870577432902
75% Corpus,8,asymmetric,0.61,0.49218336501552756
75% Corpus,8,asymmetric,0.9099999999999999,0.5252035111121574
75% Corpus,8,asymmetric,symmetric,0.46773276419228493
75% Corpus,9,0.01,0.01,0.32170473248919573
75% Corpus,9,0.01,0.31,0.302227601829737
75% Corpus,9,0.01,0.61,0.3165524182347588
75% Corpus,9,0.01,0.9099999999999999,0.31572443871034334
75% Corpus,9,0.01,symmetric,0.3087837526647032
75% Corpus,9,0.31,0.01,0.31381040900180285
75% Corpus,9,0.31,0.31,0.2985028779843992
75% Corpus,9,0.31,0.61,0.30975671265242244
75% Corpus,9,0.31,0.9099999999999999,0.28053286236673947
75% Corpus,9,0.31,symmetric,0.3257470925290875
75% Corpus,9,0.61,0.01,0.4005003790847826
75% Corpus,9,0.61,0.31,0.32940196836015595
75% Corpus,9,0.61,0.61,0.2918465244252095
75% Corpus,9,0.61,0.9099999999999999,0.45718069394205063
75% Corpus,9,0.61,symmetric,0.3223110944996541
75% Corpus,9,0.9099999999999999,0.01,0.4620713611550154
75% Corpus,9,0.9099999999999999,0.31,0.30564268849406584
75% Corpus,9,0.9099999999999999,0.61,0.4776421228061567
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.5077363838304064
75% Corpus,9,0.9099999999999999,symmetric,0.3716189598820248
75% Corpus,9,symmetric,0.01,0.30739574867774117
75% Corpus,9,symmetric,0.31,0.3100608983085498
75% Corpus,9,symmetric,0.61,0.3066404945097533
75% Corpus,9,symmetric,0.9099999999999999,0.312569079092734
75% Corpus,9,symmetric,symmetric,0.33241153990375427
75% Corpus,9,asymmetric,0.01,0.3870425105216363
75% Corpus,9,asymmetric,0.31,0.40167471322494414
