Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,8,0.61,0.01,0.4536234793396355
75% Corpus,8,0.61,0.31,0.40141184538403263
75% Corpus,8,0.61,0.61,0.3466883957061393
75% Corpus,8,0.61,0.9099999999999999,0.42279360552078427
75% Corpus,8,0.61,symmetric,0.4441878370734905
75% Corpus,8,0.9099999999999999,0.01,0.5026270816178208
75% Corpus,8,0.9099999999999999,0.31,0.40450788249311376
75% Corpus,8,0.9099999999999999,0.61,0.5383777321638471
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.5436956633769509
75% Corpus,8,0.9099999999999999,symmetric,0.4373901772814882
75% Corpus,8,symmetric,0.01,0.41203722347218197
75% Corpus,8,symmetric,0.31,0.39554681089237664
75% Corpus,8,symmetric,0.61,0.40140177266186594
75% Corpus,8,symmetric,0.9099999999999999,0.39528634721009404
75% Corpus,8,symmetric,symmetric,0.382669025334187
75% Corpus,8,asymmetric,0.01,0.4491029866420465
75% Corpus,8,asymmetric,0.31,0.4739386343343721
75% Corpus,8,asymmetric,0.61,0.45597160577387597
75% Corpus,8,asymmetric,0.9099999999999999,0.46648690940465043
75% Corpus,8,asymmetric,symmetric,0.42495889661801856
75% Corpus,9,0.01,0.01,0.3877677711540055
75% Corpus,9,0.01,0.31,0.38015898635841494
75% Corpus,9,0.01,0.61,0.38090212219285235
75% Corpus,9,0.01,0.9099999999999999,0.3820755921836251
75% Corpus,9,0.01,symmetric,0.3733023363033351
75% Corpus,9,0.31,0.01,0.4091087383458108
75% Corpus,9,0.31,0.31,0.4066636280012265
75% Corpus,9,0.31,0.61,0.3741610294670846
75% Corpus,9,0.31,0.9099999999999999,0.3641711027290207
75% Corpus,9,0.31,symmetric,0.4295316543436376
75% Corpus,9,0.61,0.01,0.4312029033869318
75% Corpus,9,0.61,0.31,0.3957155311750673
75% Corpus,9,0.61,0.61,0.35309002633829284
75% Corpus,9,0.61,0.9099999999999999,0.4627758647466959
75% Corpus,9,0.61,symmetric,0.43906905470882956
75% Corpus,9,0.9099999999999999,0.01,0.5144056483537809
75% Corpus,9,0.9099999999999999,0.31,0.365354287962153
75% Corpus,9,0.9099999999999999,0.61,0.5524682362262658
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.5411938113483865
75% Corpus,9,0.9099999999999999,symmetric,0.43539890440517603
75% Corpus,9,symmetric,0.01,0.39896381315826884
75% Corpus,9,symmetric,0.31,0.4013482834891777
75% Corpus,9,symmetric,0.61,0.40930305276804485
75% Corpus,9,symmetric,0.9099999999999999,0.38273991561446263
75% Corpus,9,symmetric,symmetric,0.4096002147474564
75% Corpus,9,asymmetric,0.01,0.4389252821310844
75% Corpus,9,asymmetric,0.31,0.4909988540432312
75% Corpus,9,asymmetric,0.61,0.4778639569789893
75% Corpus,9,asymmetric,0.9099999999999999,0.5133125635204357
75% Corpus,9,asymmetric,symmetric,0.41210191406893865
75% Corpus,10,0.01,0.01,0.4192539814225511
75% Corpus,10,0.01,0.31,0.4106887625289321
75% Corpus,10,0.01,0.61,0.39279116650848567
75% Corpus,10,0.01,0.9099999999999999,0.4046965914192756
75% Corpus,10,0.01,symmetric,0.37772001081877393
75% Corpus,10,0.31,0.01,0.42745777528075485
75% Corpus,10,0.31,0.31,0.40990556253011523
75% Corpus,10,0.31,0.61,0.3955711605387525
75% Corpus,10,0.31,0.9099999999999999,0.39353158474283056
75% Corpus,10,0.31,symmetric,0.4405152879849986
75% Corpus,10,0.61,0.01,0.4462962004240917
75% Corpus,10,0.61,0.31,0.3729068451454677
75% Corpus,10,0.61,0.61,0.4164573823873208
75% Corpus,10,0.61,0.9099999999999999,0.5133027904373575
75% Corpus,10,0.61,symmetric,0.41929038883310754
75% Corpus,10,0.9099999999999999,0.01,0.51184918375789
75% Corpus,10,0.9099999999999999,0.31,0.3717622998151341
75% Corpus,10,0.9099999999999999,0.61,0.5558637133138491
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.537718341671309
75% Corpus,10,0.9099999999999999,symmetric,0.438919703728328
75% Corpus,10,symmetric,0.01,0.4191566424031638
75% Corpus,10,symmetric,0.31,0.38261745976362593
75% Corpus,10,symmetric,0.61,0.3981905529618498
75% Corpus,10,symmetric,0.9099999999999999,0.38059789165287455
75% Corpus,10,symmetric,symmetric,0.4064464205513101
75% Corpus,10,asymmetric,0.01,0.4299961723952837
75% Corpus,10,asymmetric,0.31,0.4702641621090007
75% Corpus,10,asymmetric,0.61,0.4772916764375606
75% Corpus,10,asymmetric,0.9099999999999999,0.5193645217850501
75% Corpus,10,asymmetric,symmetric,0.41734085559024603
75% Corpus,11,0.01,0.01,0.370086412190274
75% Corpus,11,0.01,0.31,0.33931366332750473
