Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,4,0.01,0.01,0.36586140728725436
75% Corpus,4,0.01,0.31,0.436567725838934
75% Corpus,4,0.01,0.61,0.4223079948994044
75% Corpus,4,0.01,0.9099999999999999,0.4745461702576087
75% Corpus,4,0.01,symmetric,0.3507207950886819
75% Corpus,4,0.31,0.01,0.36542141647617854
75% Corpus,4,0.31,0.31,0.4099687748536114
75% Corpus,4,0.31,0.61,0.46225374169141953
75% Corpus,4,0.31,0.9099999999999999,0.4604554879522067
75% Corpus,4,0.31,symmetric,0.4195308283827458
75% Corpus,4,0.61,0.01,0.3751168027398146
75% Corpus,4,0.61,0.31,0.39230642194722826
75% Corpus,4,0.61,0.61,0.45531264319710885
75% Corpus,4,0.61,0.9099999999999999,0.49982651929327204
75% Corpus,4,0.61,symmetric,0.3741631084702868
75% Corpus,4,0.9099999999999999,0.01,0.3606408729581359
75% Corpus,4,0.9099999999999999,0.31,0.3901166976787749
75% Corpus,4,0.9099999999999999,0.61,0.4072458485026734
75% Corpus,4,0.9099999999999999,0.9099999999999999,0.4779255296549599
75% Corpus,4,0.9099999999999999,symmetric,0.37650167276050633
75% Corpus,4,symmetric,0.01,0.36618838726919234
75% Corpus,4,symmetric,0.31,0.38680409181271236
75% Corpus,4,symmetric,0.61,0.4192857572415958
75% Corpus,4,symmetric,0.9099999999999999,0.4922384470594264
75% Corpus,4,symmetric,symmetric,0.4040923760184577
75% Corpus,4,asymmetric,0.01,0.3860380816189887
75% Corpus,4,asymmetric,0.31,0.3910586182789903
75% Corpus,4,asymmetric,0.61,0.4371398746121094
75% Corpus,4,asymmetric,0.9099999999999999,0.5074629104889797
75% Corpus,4,asymmetric,symmetric,0.3723413344786638
75% Corpus,5,0.01,0.01,0.35876793478372826
75% Corpus,5,0.01,0.31,0.38754450457116507
75% Corpus,5,0.01,0.61,0.434334396513092
75% Corpus,5,0.01,0.9099999999999999,0.40166629294120854
75% Corpus,5,0.01,symmetric,0.3633460764934598
75% Corpus,5,0.31,0.01,0.34234975363921205
75% Corpus,5,0.31,0.31,0.3975551900510186
75% Corpus,5,0.31,0.61,0.47925994938612326
75% Corpus,5,0.31,0.9099999999999999,0.49090714080817577
75% Corpus,5,0.31,symmetric,0.3866126364598905
75% Corpus,5,0.61,0.01,0.3678529453697926
75% Corpus,5,0.61,0.31,0.34195235515044214
75% Corpus,5,0.61,0.61,0.39974801131389787
75% Corpus,5,0.61,0.9099999999999999,0.46288452206667907
75% Corpus,5,0.61,symmetric,0.33281762756300787
75% Corpus,5,0.9099999999999999,0.01,0.31651740969144376
75% Corpus,5,0.9099999999999999,0.31,0.36053464638725397
75% Corpus,5,0.9099999999999999,0.61,0.4457718771359609
75% Corpus,5,0.9099999999999999,0.9099999999999999,0.4575312994240096
75% Corpus,5,0.9099999999999999,symmetric,0.3473647819561643
75% Corpus,5,symmetric,0.01,0.3589490368862852
75% Corpus,5,symmetric,0.31,0.4345935728423836
75% Corpus,5,symmetric,0.61,0.4813742438679939
75% Corpus,5,symmetric,0.9099999999999999,0.5172747197953396
75% Corpus,5,symmetric,symmetric,0.39973853317174424
75% Corpus,5,asymmetric,0.01,0.39109563016044
75% Corpus,5,asymmetric,0.31,0.41192450417040555
75% Corpus,5,asymmetric,0.61,0.4732888432276831
75% Corpus,5,asymmetric,0.9099999999999999,0.4451392884131051
75% Corpus,5,asymmetric,symmetric,0.3969515403947611
75% Corpus,6,0.01,0.01,0.3539220136164451
75% Corpus,6,0.01,0.31,0.3903000791447538
75% Corpus,6,0.01,0.61,0.4647958717998291
75% Corpus,6,0.01,0.9099999999999999,0.4645935997813588
75% Corpus,6,0.01,symmetric,0.34939241235580765
75% Corpus,6,0.31,0.01,0.36399543679782725
75% Corpus,6,0.31,0.31,0.41097415983722385
75% Corpus,6,0.31,0.61,0.4653735532940873
75% Corpus,6,0.31,0.9099999999999999,0.48590857938949156
75% Corpus,6,0.31,symmetric,0.3826566658524632
75% Corpus,6,0.61,0.01,0.33423795450710286
75% Corpus,6,0.61,0.31,0.4348295300744353
75% Corpus,6,0.61,0.61,0.4911602878444947
75% Corpus,6,0.61,0.9099999999999999,0.5147394975083286
75% Corpus,6,0.61,symmetric,0.3945758018712069
75% Corpus,6,0.9099999999999999,0.01,0.3390200164547969
75% Corpus,6,0.9099999999999999,0.31,0.41146005348972164
75% Corpus,6,0.9099999999999999,0.61,0.4583214350117029
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.43619078563110536
75% Corpus,6,0.9099999999999999,symmetric,0.3514579397797311
75% Corpus,6,symmetric,0.01,0.3579072846685886
75% Corpus,6,symmetric,0.31,0.3948903232364836
75% Corpus,6,symmetric,0.61,0.44724174366105557
75% Corpus,6,symmetric,0.9099999999999999,0.48739781859555603
75% Corpus,6,symmetric,symmetric,0.33398157488966634
75% Corpus,6,asymmetric,0.01,0.35298631238750855
75% Corpus,6,asymmetric,0.31,0.49543496712290697
75% Corpus,6,asymmetric,0.61,0.4858068122266243
75% Corpus,6,asymmetric,0.9099999999999999,0.5001625242194591
75% Corpus,6,asymmetric,symmetric,0.35280544361660887
75% Corpus,7,0.01,0.01,0.36497383134738953
75% Corpus,7,0.01,0.31,0.3635239276987801
75% Corpus,7,0.01,0.61,0.43464651469088894
75% Corpus,7,0.01,0.9099999999999999,0.5025138137170627
75% Corpus,7,0.01,symmetric,0.3559763354197938
75% Corpus,7,0.31,0.01,0.3632943091540602
75% Corpus,7,0.31,0.31,0.42494577394222854
75% Corpus,7,0.31,0.61,0.48784818832286864
75% Corpus,7,0.31,0.9099999999999999,0.4944668149630255
75% Corpus,7,0.31,symmetric,0.3945430887253667
75% Corpus,7,0.61,0.01,0.35568701166133215
75% Corpus,7,0.61,0.31,0.38403581005944387
75% Corpus,7,0.61,0.61,0.4800076414617975
75% Corpus,7,0.61,0.9099999999999999,0.424117570456939
75% Corpus,7,0.61,symmetric,0.36648515020844386
75% Corpus,7,0.9099999999999999,0.01,0.3730349943966238
75% Corpus,7,0.9099999999999999,0.31,0.3902217764689994
75% Corpus,7,0.9099999999999999,0.61,0.4487043740481141
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.4622784611795606
75% Corpus,7,0.9099999999999999,symmetric,0.3607893858977079
75% Corpus,7,symmetric,0.01,0.36130063424764963
75% Corpus,7,symmetric,0.31,0.3840468451086971
75% Corpus,7,symmetric,0.61,0.46316877542860774
75% Corpus,7,symmetric,0.9099999999999999,0.4890040314508305
75% Corpus,7,symmetric,symmetric,0.35182610306007883
75% Corpus,7,asymmetric,0.01,0.3558758877893911
75% Corpus,7,asymmetric,0.31,0.4669236681034035
75% Corpus,7,asymmetric,0.61,0.514691577623531
75% Corpus,7,asymmetric,0.9099999999999999,0.42932237616249835
75% Corpus,7,asymmetric,symmetric,0.3941712825562595
75% Corpus,8,0.01,0.01,0.3659965512788971
75% Corpus,8,0.01,0.31,0.4343037792810118
75% Corpus,8,0.01,0.61,0.4627895414582378
75% Corpus,8,0.01,0.9099999999999999,0.42646580135178147
75% Corpus,8,0.01,symmetric,0.3970702214998293
75% Corpus,8,0.31,0.01,0.3412932912560932
