Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,10,0.01,0.9099999999999999,0.3895255004382877
75% Corpus,10,0.01,symmetric,0.39410135054272527
75% Corpus,10,0.31,0.01,0.44052401067668345
75% Corpus,10,0.31,0.31,0.41160789272257403
75% Corpus,10,0.31,0.61,0.40285960067391746
75% Corpus,10,0.31,0.9099999999999999,0.3966228890621673
75% Corpus,10,0.31,symmetric,0.4062027372000741
75% Corpus,10,0.61,0.01,0.4783068451809707
75% Corpus,10,0.61,0.31,0.3807735568092437
75% Corpus,10,0.61,0.61,0.36995542979369356
75% Corpus,10,0.61,0.9099999999999999,0.5474835498156496
75% Corpus,10,0.61,symmetric,0.42648129798270806
75% Corpus,10,0.9099999999999999,0.01,0.5103195330306487
75% Corpus,10,0.9099999999999999,0.31,0.35448531967307856
75% Corpus,10,0.9099999999999999,0.61,0.6040168624820431
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.5993984545051405
75% Corpus,10,0.9099999999999999,symmetric,0.4496126958677083
75% Corpus,10,symmetric,0.01,0.3936739614136281
75% Corpus,10,symmetric,0.31,0.406294890267039
75% Corpus,10,symmetric,0.61,0.3925916256727192
75% Corpus,10,symmetric,0.9099999999999999,0.39014559478343325
75% Corpus,10,symmetric,symmetric,0.3936578089830923
75% Corpus,10,asymmetric,0.01,0.44150182089698947
75% Corpus,10,asymmetric,0.31,0.49334916379561455
75% Corpus,10,asymmetric,0.61,0.529237233101931
75% Corpus,10,asymmetric,0.9099999999999999,0.5295392347069685
75% Corpus,10,asymmetric,symmetric,0.4581264312681729
75% Corpus,11,0.01,0.01,0.38912537125739155
75% Corpus,11,0.01,0.31,0.36437352788265903
75% Corpus,11,0.01,0.61,0.37731448978560655
75% Corpus,11,0.01,0.9099999999999999,0.38941712783150834
75% Corpus,11,0.01,symmetric,0.3790828816969945
75% Corpus,11,0.31,0.01,0.42855556091011665
75% Corpus,11,0.31,0.31,0.40496131451077927
75% Corpus,11,0.31,0.61,0.41559083077555675
75% Corpus,11,0.31,0.9099999999999999,0.4150331892827035
75% Corpus,11,0.31,symmetric,0.4098523300845583
75% Corpus,11,0.61,0.01,0.4620852507539466
75% Corpus,11,0.61,0.31,0.3724355285523089
75% Corpus,11,0.61,0.61,0.42315809118942577
75% Corpus,11,0.61,0.9099999999999999,0.588031932819635
75% Corpus,11,0.61,symmetric,0.4301262878694978
75% Corpus,11,0.9099999999999999,0.01,0.5555533670694932
75% Corpus,11,0.9099999999999999,0.31,0.37490311070834575
75% Corpus,11,0.9099999999999999,0.61,0.5998381631889537
75% Corpus,11,0.9099999999999999,0.9099999999999999,0.601388803953455
75% Corpus,11,0.9099999999999999,symmetric,0.46220774134479503
75% Corpus,11,symmetric,0.01,0.38339607073880805
75% Corpus,11,symmetric,0.31,0.39808509556904587
75% Corpus,11,symmetric,0.61,0.38521193128466286
75% Corpus,11,symmetric,0.9099999999999999,0.3995443994010317
75% Corpus,11,symmetric,symmetric,0.38850952638745445
75% Corpus,11,asymmetric,0.01,0.4502350497251113
