Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.3386764960953865
75% Corpus,6,0.9099999999999999,symmetric,0.357824538639997
75% Corpus,6,symmetric,0.01,0.34607527003367444
75% Corpus,6,symmetric,0.31,0.36682632555683986
75% Corpus,6,symmetric,0.61,0.4101864836810188
75% Corpus,6,symmetric,0.9099999999999999,0.4361508403205711
75% Corpus,6,symmetric,symmetric,0.3644759496476147
75% Corpus,6,asymmetric,0.01,0.32887748165685043
75% Corpus,6,asymmetric,0.31,0.44083278902629464
75% Corpus,6,asymmetric,0.61,0.42965205914411486
75% Corpus,6,asymmetric,0.9099999999999999,0.4594877049058421
75% Corpus,6,asymmetric,symmetric,0.369407825063524
75% Corpus,7,0.01,0.01,0.30376136253249203
75% Corpus,7,0.01,0.31,0.34458496756924284
75% Corpus,7,0.01,0.61,0.3745687628604723
75% Corpus,7,0.01,0.9099999999999999,0.35713904485306536
75% Corpus,7,0.01,symmetric,0.33989726361387296
75% Corpus,7,0.31,0.01,0.33580675104543717
75% Corpus,7,0.31,0.31,0.3496753892904022
75% Corpus,7,0.31,0.61,0.39128729590924655
75% Corpus,7,0.31,0.9099999999999999,0.4236662947646206
75% Corpus,7,0.31,symmetric,0.3674494446413706
75% Corpus,7,0.61,0.01,0.33953804286600464
75% Corpus,7,0.61,0.31,0.38432630271511
75% Corpus,7,0.61,0.61,0.38822229675638226
75% Corpus,7,0.61,0.9099999999999999,0.354234953574938
75% Corpus,7,0.61,symmetric,0.3308196123563238
75% Corpus,7,0.9099999999999999,0.01,0.294516588225412
75% Corpus,7,0.9099999999999999,0.31,0.3542110918846498
75% Corpus,7,0.9099999999999999,0.61,0.41192754636792966
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.42486985657506887
75% Corpus,7,0.9099999999999999,symmetric,0.3385772382315047
75% Corpus,7,symmetric,0.01,0.33644016697199375
75% Corpus,7,symmetric,0.31,0.3118858898075782
75% Corpus,7,symmetric,0.61,0.35436211679709056
75% Corpus,7,symmetric,0.9099999999999999,0.4000283805460484
75% Corpus,7,symmetric,symmetric,0.3446857199782916
75% Corpus,7,asymmetric,0.01,0.3541413052716326
75% Corpus,7,asymmetric,0.31,0.42208430225974297
75% Corpus,7,asymmetric,0.61,0.39213738145007976
75% Corpus,7,asymmetric,0.9099999999999999,0.3805552738635378
75% Corpus,7,asymmetric,symmetric,0.38561136145825375
75% Corpus,8,0.01,0.01,0.3464953525211065
75% Corpus,8,0.01,0.31,0.45434080291793544
75% Corpus,8,0.01,0.61,0.4707617227231915
75% Corpus,8,0.01,0.9099999999999999,0.4524829381034432
75% Corpus,8,0.01,symmetric,0.41127118183092515
75% Corpus,8,0.31,0.01,0.34135430442663905
75% Corpus,8,0.31,0.31,0.3931198833244369
75% Corpus,8,0.31,0.61,0.43052749874384433
75% Corpus,8,0.31,0.9099999999999999,0.4765734936529328
75% Corpus,8,0.31,symmetric,0.3941312891675169
75% Corpus,8,0.61,0.01,0.35329777112706173
75% Corpus,8,0.61,0.31,0.40511452801718395
75% Corpus,8,0.61,0.61,0.3972772808453149
75% Corpus,8,0.61,0.9099999999999999,0.4099943781993739
75% Corpus,8,0.61,symmetric,0.3708537597452839
75% Corpus,8,0.9099999999999999,0.01,0.3418997250138352
75% Corpus,8,0.9099999999999999,0.31,0.35215866628100123
75% Corpus,8,0.9099999999999999,0.61,0.4167195460477493
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.5143730221597639
75% Corpus,8,0.9099999999999999,symmetric,0.3553710850171835
75% Corpus,8,symmetric,0.01,0.37260186850203264
75% Corpus,8,symmetric,0.31,0.4081048499750647
75% Corpus,8,symmetric,0.61,0.5130019062349137
75% Corpus,8,symmetric,0.9099999999999999,0.42096196905990124
75% Corpus,8,symmetric,symmetric,0.4179611323664918
75% Corpus,8,asymmetric,0.01,0.37716345259512396
75% Corpus,8,asymmetric,0.31,0.4244578322406392
75% Corpus,8,asymmetric,0.61,0.4321038732259848
75% Corpus,8,asymmetric,0.9099999999999999,0.5706120295839924
75% Corpus,8,asymmetric,symmetric,0.43786957109951485
75% Corpus,9,0.01,0.01,0.3753683173363661
75% Corpus,9,0.01,0.31,0.37787810765048296
75% Corpus,9,0.01,0.61,0.46651669744405555
75% Corpus,9,0.01,0.9099999999999999,0.45159626700411487
75% Corpus,9,0.01,symmetric,0.41642337373787247
75% Corpus,9,0.31,0.01,0.3250263894034988
75% Corpus,9,0.31,0.31,0.4285307768642795
75% Corpus,9,0.31,0.61,0.41056046741148244
75% Corpus,9,0.31,0.9099999999999999,0.38135347957798277
