Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,6,symmetric,0.01,0.3583477579884559
75% Corpus,6,symmetric,0.31,0.31117987474101844
75% Corpus,6,symmetric,0.61,0.33052645311990664
75% Corpus,6,symmetric,0.9099999999999999,0.304666565194665
75% Corpus,6,symmetric,symmetric,0.3383667914683017
75% Corpus,6,asymmetric,0.01,0.38468643049215817
75% Corpus,6,asymmetric,0.31,0.35962113464216766
75% Corpus,6,asymmetric,0.61,0.344012786235987
75% Corpus,6,asymmetric,0.9099999999999999,0.3526733481175812
75% Corpus,6,asymmetric,symmetric,0.38271316825006124
75% Corpus,7,0.01,0.01,0.3423041263777667
75% Corpus,7,0.01,0.31,0.33124823031306255
75% Corpus,7,0.01,0.61,0.33391875676839916
75% Corpus,7,0.01,0.9099999999999999,0.3148722412793079
75% Corpus,7,0.01,symmetric,0.36696372317111015
75% Corpus,7,0.31,0.01,0.3344516889376334
75% Corpus,7,0.31,0.31,0.3496893272243603
75% Corpus,7,0.31,0.61,0.3272282178142802
75% Corpus,7,0.31,0.9099999999999999,0.32463008495633444
75% Corpus,7,0.31,symmetric,0.33361145605072756
75% Corpus,7,0.61,0.01,0.4082565027530493
75% Corpus,7,0.61,0.31,0.3404007484293926
75% Corpus,7,0.61,0.61,0.319166067819615
75% Corpus,7,0.61,0.9099999999999999,0.3919080101347027
75% Corpus,7,0.61,symmetric,0.34103823817261547
75% Corpus,7,0.9099999999999999,0.01,0.4888662515554349
75% Corpus,7,0.9099999999999999,0.31,0.313967527039902
75% Corpus,7,0.9099999999999999,0.61,0.4273212751759333
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.45257398527173803
75% Corpus,7,0.9099999999999999,symmetric,0.3392751462794137
75% Corpus,7,symmetric,0.01,0.3353207513614288
75% Corpus,7,symmetric,0.31,0.332377044785302
75% Corpus,7,symmetric,0.61,0.33858058425450027
75% Corpus,7,symmetric,0.9099999999999999,0.34744271393009185
75% Corpus,7,symmetric,symmetric,0.3723303056042435
75% Corpus,7,asymmetric,0.01,0.36869439231472306
75% Corpus,7,asymmetric,0.31,0.3100616100380851
75% Corpus,7,asymmetric,0.61,0.3684899226850343
75% Corpus,7,asymmetric,0.9099999999999999,0.3854479823992305
75% Corpus,7,asymmetric,symmetric,0.3584674654548307
75% Corpus,8,0.01,0.01,0.3356713449349672
75% Corpus,8,0.01,0.31,0.2912440216734773
75% Corpus,8,0.01,0.61,0.29039605874084906
75% Corpus,8,0.01,0.9099999999999999,0.30544289241190675
75% Corpus,8,0.01,symmetric,0.31027933688603926
75% Corpus,8,0.31,0.01,0.32592629941489504
75% Corpus,8,0.31,0.31,0.3240598208264717
75% Corpus,8,0.31,0.61,0.3189925361972524
75% Corpus,8,0.31,0.9099999999999999,0.32922645610765755
75% Corpus,8,0.31,symmetric,0.33527272549681786
75% Corpus,8,0.61,0.01,0.40037206381019497
75% Corpus,8,0.61,0.31,0.314763945561535
75% Corpus,8,0.61,0.61,0.32902024384049294
75% Corpus,8,0.61,0.9099999999999999,0.4432665129193449
75% Corpus,8,0.61,symmetric,0.36179904105554306
75% Corpus,8,0.9099999999999999,0.01,0.47127433313750267
75% Corpus,8,0.9099999999999999,0.31,0.3016997246084076
75% Corpus,8,0.9099999999999999,0.61,0.44333246690407874
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.4596064495668583
75% Corpus,8,0.9099999999999999,symmetric,0.3526176367065759
75% Corpus,8,symmetric,0.01,0.3328598730419394
75% Corpus,8,symmetric,0.31,0.3198170266637025
75% Corpus,8,symmetric,0.61,0.32078150343486345
75% Corpus,8,symmetric,0.9099999999999999,0.28558734305874733
75% Corpus,8,symmetric,symmetric,0.3238051039220547
75% Corpus,8,asymmetric,0.01,0.37957663306533646
75% Corpus,8,asymmetric,0.31,0.3532742621413641
75% Corpus,8,asymmetric,0.61,0.36480239221698096
75% Corpus,8,asymmetric,0.9099999999999999,0.3701554814507178
75% Corpus,8,asymmetric,symmetric,0.3793405893511106
75% Corpus,9,0.01,0.01,0.3156681664622687
75% Corpus,9,0.01,0.31,0.29887381866067214
75% Corpus,9,0.01,0.61,0.29168784832891287
75% Corpus,9,0.01,0.9099999999999999,0.316526666385468
75% Corpus,9,0.01,symmetric,0.31678234534888366
75% Corpus,9,0.31,0.01,0.2951964211287631
75% Corpus,9,0.31,0.31,0.30690781401097583
75% Corpus,9,0.31,0.61,0.32863146446436403
75% Corpus,9,0.31,0.9099999999999999,0.327058435460922
75% Corpus,9,0.31,symmetric,0.3278396063204868
75% Corpus,9,0.61,0.01,0.4104266293971627
75% Corpus,9,0.61,0.31,0.29921990610321125
75% Corpus,9,0.61,0.61,0.36235973756030854
75% Corpus,9,0.61,0.9099999999999999,0.4502300070364132
75% Corpus,9,0.61,symmetric,0.327505489611834
75% Corpus,9,0.9099999999999999,0.01,0.48051356844250837
