Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,5,asymmetric,0.01,0.35296853234745484
75% Corpus,5,asymmetric,0.31,0.4026718612722405
75% Corpus,5,asymmetric,0.61,0.4038886495024361
75% Corpus,5,asymmetric,0.9099999999999999,0.48872176772028986
75% Corpus,5,asymmetric,symmetric,0.39597570492824824
75% Corpus,6,0.01,0.01,0.358801451770818
75% Corpus,6,0.01,0.31,0.309854687393593
75% Corpus,6,0.01,0.61,0.3710949067897687
75% Corpus,6,0.01,0.9099999999999999,0.44103391711010037
75% Corpus,6,0.01,symmetric,0.3057672095969634
75% Corpus,6,0.31,0.01,0.3642659839114391
75% Corpus,6,0.31,0.31,0.3202036132353301
75% Corpus,6,0.31,0.61,0.3595618495239228
75% Corpus,6,0.31,0.9099999999999999,0.46316419538926273
75% Corpus,6,0.31,symmetric,0.2970094236717739
75% Corpus,6,0.61,0.01,0.3065205738389101
75% Corpus,6,0.61,0.31,0.2986068987817213
75% Corpus,6,0.61,0.61,0.3906566315185595
75% Corpus,6,0.61,0.9099999999999999,0.3782284862701493
75% Corpus,6,0.61,symmetric,0.2992058824773634
75% Corpus,6,0.9099999999999999,0.01,0.3349395891615104
75% Corpus,6,0.9099999999999999,0.31,0.32083053127630806
75% Corpus,6,0.9099999999999999,0.61,0.34233713787890246
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.47355800389332914
75% Corpus,6,0.9099999999999999,symmetric,0.3014493392528127
75% Corpus,6,symmetric,0.01,0.34922793168736593
75% Corpus,6,symmetric,0.31,0.3057470499954773
75% Corpus,6,symmetric,0.61,0.35595952470322606
75% Corpus,6,symmetric,0.9099999999999999,0.4434879015445907
75% Corpus,6,symmetric,symmetric,0.31880481230928087
75% Corpus,6,asymmetric,0.01,0.3493025286539659
75% Corpus,6,asymmetric,0.31,0.42366303487120044
75% Corpus,6,asymmetric,0.61,0.4318259368847324
75% Corpus,6,asymmetric,0.9099999999999999,0.4726013625212191
75% Corpus,6,asymmetric,symmetric,0.4076429140401638
75% Corpus,7,0.01,0.01,0.3705177842824132
75% Corpus,7,0.01,0.31,0.3258191814407427
75% Corpus,7,0.01,0.61,0.4051245485657044
75% Corpus,7,0.01,0.9099999999999999,0.45081448654372586
75% Corpus,7,0.01,symmetric,0.3509397638212319
75% Corpus,7,0.31,0.01,0.3532891840993064
75% Corpus,7,0.31,0.31,0.35236978071206465
75% Corpus,7,0.31,0.61,0.40205943403710964
75% Corpus,7,0.31,0.9099999999999999,0.4096675487178428
75% Corpus,7,0.31,symmetric,0.35125708773247627
75% Corpus,7,0.61,0.01,0.3039175341283303
75% Corpus,7,0.61,0.31,0.35271817905097613
75% Corpus,7,0.61,0.61,0.37104447904392884
75% Corpus,7,0.61,0.9099999999999999,0.46106643395821434
75% Corpus,7,0.61,symmetric,0.3215215212891289
75% Corpus,7,0.9099999999999999,0.01,0.3135688732599658
75% Corpus,7,0.9099999999999999,0.31,0.3487277404029295
75% Corpus,7,0.9099999999999999,0.61,0.3993877853800975
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.4851000074168811
75% Corpus,7,0.9099999999999999,symmetric,0.31088304467908456
75% Corpus,7,symmetric,0.01,0.35267802423718536
75% Corpus,7,symmetric,0.31,0.3473960427634121
75% Corpus,7,symmetric,0.61,0.39935118159392874
75% Corpus,7,symmetric,0.9099999999999999,0.4382688744261736
75% Corpus,7,symmetric,symmetric,0.38095985855446957
75% Corpus,7,asymmetric,0.01,0.3458332338276759
75% Corpus,7,asymmetric,0.31,0.40173450485661943
75% Corpus,7,asymmetric,0.61,0.4432612175857494
75% Corpus,7,asymmetric,0.9099999999999999,0.3957588501271511
75% Corpus,7,asymmetric,symmetric,0.3861726391612682
75% Corpus,8,0.01,0.01,0.33789675336510594
75% Corpus,8,0.01,0.31,0.39107143890621293
75% Corpus,8,0.01,0.61,0.42469046897953133
75% Corpus,8,0.01,0.9099999999999999,0.4254821478340304
75% Corpus,8,0.01,symmetric,0.3922117444396782
75% Corpus,8,0.31,0.01,0.33472991978325345
75% Corpus,8,0.31,0.31,0.32084689768550795
75% Corpus,8,0.31,0.61,0.4205071444075129
75% Corpus,8,0.31,0.9099999999999999,0.4237002636099316
75% Corpus,8,0.31,symmetric,0.3405184696924383
75% Corpus,8,0.61,0.01,0.3112414469191973
75% Corpus,8,0.61,0.31,0.3923302892095372
75% Corpus,8,0.61,0.61,0.4223934369439136
75% Corpus,8,0.61,0.9099999999999999,0.4573334376986885
75% Corpus,8,0.61,symmetric,0.33716202875499857
75% Corpus,8,0.9099999999999999,0.01,0.2966957399439636
75% Corpus,8,0.9099999999999999,0.31,0.345684205485386
75% Corpus,8,0.9099999999999999,0.61,0.39466218036843015
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.5127675832228481
75% Corpus,8,0.9099999999999999,symmetric,0.3274894745294106
75% Corpus,8,symmetric,0.01,0.34384928292072703
75% Corpus,8,symmetric,0.31,0.387969118501139
75% Corpus,8,symmetric,0.61,0.4233986321271464
75% Corpus,8,symmetric,0.9099999999999999,0.4094076603459505
75% Corpus,8,symmetric,symmetric,0.3777229596583057
75% Corpus,8,asymmetric,0.01,0.3636397938428152
75% Corpus,8,asymmetric,0.31,0.39999865856920913
75% Corpus,8,asymmetric,0.61,0.4190595422391319
75% Corpus,8,asymmetric,0.9099999999999999,0.4030287654346429
75% Corpus,8,asymmetric,symmetric,0.43821501465571433
75% Corpus,9,0.01,0.01,0.31905419790690903
75% Corpus,9,0.01,0.31,0.38457360848925637
75% Corpus,9,0.01,0.61,0.39915735755503623
75% Corpus,9,0.01,0.9099999999999999,0.42308567886339027
75% Corpus,9,0.01,symmetric,0.38805310812414123
75% Corpus,9,0.31,0.01,0.3362276266101146
75% Corpus,9,0.31,0.31,0.3299117062543644
75% Corpus,9,0.31,0.61,0.38867081048894037
75% Corpus,9,0.31,0.9099999999999999,0.42108733289104994
75% Corpus,9,0.31,symmetric,0.352330342784674
75% Corpus,9,0.61,0.01,0.31259877062588437
75% Corpus,9,0.61,0.31,0.37420057108589583
75% Corpus,9,0.61,0.61,0.3974301291048561
75% Corpus,9,0.61,0.9099999999999999,0.4100005104901254
75% Corpus,9,0.61,symmetric,0.3463371909638082
75% Corpus,9,0.9099999999999999,0.01,0.3215411858719625
75% Corpus,9,0.9099999999999999,0.31,0.335779893306518
75% Corpus,9,0.9099999999999999,0.61,0.4361451476158551
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.5098658208809448
75% Corpus,9,0.9099999999999999,symmetric,0.34010918961004666
75% Corpus,9,symmetric,0.01,0.3330944177172737
75% Corpus,9,symmetric,0.31,0.3347359966091321
75% Corpus,9,symmetric,0.61,0.3939686001545638
75% Corpus,9,symmetric,0.9099999999999999,0.406991902011745
75% Corpus,9,symmetric,symmetric,0.3526424973711162
75% Corpus,9,asymmetric,0.01,0.40813703172939353
75% Corpus,9,asymmetric,0.31,0.4292480853864288
75% Corpus,9,asymmetric,0.61,0.42920321464862976
75% Corpus,9,asymmetric,0.9099999999999999,0.4154001970975332
75% Corpus,9,asymmetric,symmetric,0.44717122962751105
75% Corpus,10,0.01,0.01,0.34082925572829814
75% Corpus,10,0.01,0.31,0.3741721458079227
75% Corpus,10,0.01,0.61,0.391398925358197
75% Corpus,10,0.01,0.9099999999999999,0.3934814180388364
75% Corpus,10,0.01,symmetric,0.38280724914485026
75% Corpus,10,0.31,0.01,0.3795197542160871
75% Corpus,10,0.31,0.31,0.3831775013011204
75% Corpus,10,0.31,0.61,0.4360836969883569
75% Corpus,10,0.31,0.9099999999999999,0.44470100598496776
75% Corpus,10,0.31,symmetric,0.3991450725223416
75% Corpus,10,0.61,0.01,0.32617523924263303
75% Corpus,10,0.61,0.31,0.38383313405620983
75% Corpus,10,0.61,0.61,0.48168399606401174
75% Corpus,10,0.61,0.9099999999999999,0.48334838621692633
75% Corpus,10,0.61,symmetric,0.37106326848817794
75% Corpus,10,0.9099999999999999,0.01,0.34093830470865905
75% Corpus,10,0.9099999999999999,0.31,0.3931583849190425
75% Corpus,10,0.9099999999999999,0.61,0.46651045401909724
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.5262446869145272
75% Corpus,10,0.9099999999999999,symmetric,0.3657643039488656
75% Corpus,10,symmetric,0.01,0.36738752458566293
75% Corpus,10,symmetric,0.31,0.3502772821068958
75% Corpus,10,symmetric,0.61,0.419571986069906
75% Corpus,10,symmetric,0.9099999999999999,0.4251423525626447
75% Corpus,10,symmetric,symmetric,0.3770777416627316
75% Corpus,10,asymmetric,0.01,0.38486031042297864
75% Corpus,10,asymmetric,0.31,0.48897870488752515
75% Corpus,10,asymmetric,0.61,0.45016060383607537
75% Corpus,10,asymmetric,0.9099999999999999,0.4149539460062869
75% Corpus,10,asymmetric,symmetric,0.46198164159109895
75% Corpus,11,0.01,0.01,0.37666419209248353
75% Corpus,11,0.01,0.31,0.34002886898076795
75% Corpus,11,0.01,0.61,0.40241849900320903
75% Corpus,11,0.01,0.9099999999999999,0.44810241936976253
75% Corpus,11,0.01,symmetric,0.38022696629246683
75% Corpus,11,0.31,0.01,0.3487757844455514
75% Corpus,11,0.31,0.31,0.3554855823614756
75% Corpus,11,0.31,0.61,0.3799634365950921
75% Corpus,11,0.31,0.9099999999999999,0.4112068449236105
75% Corpus,11,0.31,symmetric,0.3575161495272225
75% Corpus,11,0.61,0.01,0.3463996239420929
75% Corpus,11,0.61,0.31,0.40154062896525544
75% Corpus,11,0.61,0.61,0.4307073876602963
75% Corpus,11,0.61,0.9099999999999999,0.5300348607961598
75% Corpus,11,0.61,symmetric,0.36863729011802876
75% Corpus,11,0.9099999999999999,0.01,0.3653199184458495
75% Corpus,11,0.9099999999999999,0.31,0.40044629620367883
75% Corpus,11,0.9099999999999999,0.61,0.46760687109850313
75% Corpus,11,0.9099999999999999,0.9099999999999999,0.692482806287138
75% Corpus,11,0.9099999999999999,symmetric,0.3512496835259597
75% Corpus,11,symmetric,0.01,0.3624627978371175
75% Corpus,11,symmetric,0.31,0.36948858414646096
75% Corpus,11,symmetric,0.61,0.41312365470333745
75% Corpus,11,symmetric,0.9099999999999999,0.4803999864954884
75% Corpus,11,symmetric,symmetric,0.37712600873577934
75% Corpus,11,asymmetric,0.01,0.3677344479310813
75% Corpus,11,asymmetric,0.31,0.4402561771078102
75% Corpus,11,asymmetric,0.61,0.45722708411725604
75% Corpus,11,asymmetric,0.9099999999999999,0.45430071390531934
75% Corpus,11,asymmetric,symmetric,0.4412598639146561
75% Corpus,12,0.01,0.01,0.36551384887270005
75% Corpus,12,0.01,0.31,0.39279642064838766
75% Corpus,12,0.01,0.61,0.3827114324237209
75% Corpus,12,0.01,0.9099999999999999,0.49202558465595486
75% Corpus,12,0.01,symmetric,0.42121907284793986
75% Corpus,12,0.31,0.01,0.3977456357104765
75% Corpus,12,0.31,0.31,0.3975765560627013
75% Corpus,12,0.31,0.61,0.4179350058127547
75% Corpus,12,0.31,0.9099999999999999,0.45431319997924063
75% Corpus,12,0.31,symmetric,0.4121337553010324
75% Corpus,12,0.61,0.01,0.3611855867017482
75% Corpus,12,0.61,0.31,0.4269541749710796
75% Corpus,12,0.61,0.61,0.44315636905204653
75% Corpus,12,0.61,0.9099999999999999,0.5414853242236989
75% Corpus,12,0.61,symmetric,0.35162974392899987
75% Corpus,12,0.9099999999999999,0.01,0.36891632182730977
75% Corpus,12,0.9099999999999999,0.31,0.42354745167211344
75% Corpus,12,0.9099999999999999,0.61,0.4627199280368343
75% Corpus,12,0.9099999999999999,0.9099999999999999,0.5959607026708376
75% Corpus,12,0.9099999999999999,symmetric,0.3703931012626899
75% Corpus,12,symmetric,0.01,0.3674500363512034
75% Corpus,12,symmetric,0.31,0.3883050321765864
75% Corpus,12,symmetric,0.61,0.37090724633940525
75% Corpus,12,symmetric,0.9099999999999999,0.41020699509917824
75% Corpus,12,symmetric,symmetric,0.4184536570253538
75% Corpus,12,asymmetric,0.01,0.3705026303611578
75% Corpus,12,asymmetric,0.31,0.435106371433805
75% Corpus,12,asymmetric,0.61,0.4342267802408663
75% Corpus,12,asymmetric,0.9099999999999999,0.5113203198413001
75% Corpus,12,asymmetric,symmetric,0.4434512793690119
75% Corpus,13,0.01,0.01,0.3711536343967464
75% Corpus,13,0.01,0.31,0.433995632081869
75% Corpus,13,0.01,0.61,0.4436966356283287
75% Corpus,13,0.01,0.9099999999999999,0.4271202363287848
75% Corpus,13,0.01,symmetric,0.3924599353510975
75% Corpus,13,0.31,0.01,0.3418227457378905
75% Corpus,13,0.31,0.31,0.4453110987933074
75% Corpus,13,0.31,0.61,0.37437389521535286
75% Corpus,13,0.31,0.9099999999999999,0.5148020569839427
75% Corpus,13,0.31,symmetric,0.42394132392829287
75% Corpus,13,0.61,0.01,0.36351702524471907
75% Corpus,13,0.61,0.31,0.3870663671115009
75% Corpus,13,0.61,0.61,0.46239545786390523
75% Corpus,13,0.61,0.9099999999999999,0.561812268161481
75% Corpus,13,0.61,symmetric,0.3971981001819718
75% Corpus,13,0.9099999999999999,0.01,0.37501127013311064
75% Corpus,13,0.9099999999999999,0.31,0.3876844476361449
75% Corpus,13,0.9099999999999999,0.61,0.5460020865356635
75% Corpus,13,0.9099999999999999,0.9099999999999999,0.6056878819534276
75% Corpus,13,0.9099999999999999,symmetric,0.39360961595618843
75% Corpus,13,symmetric,0.01,0.3433256586851481
75% Corpus,13,symmetric,0.31,0.4124744521789748
75% Corpus,13,symmetric,0.61,0.3994664697220707
75% Corpus,13,symmetric,0.9099999999999999,0.43046542165590024
75% Corpus,13,symmetric,symmetric,0.3874392353417525
75% Corpus,13,asymmetric,0.01,0.3685352304064152
75% Corpus,13,asymmetric,0.31,0.47913257711710544
75% Corpus,13,asymmetric,0.61,0.40614064261618904
75% Corpus,13,asymmetric,0.9099999999999999,0.47290238041896193
75% Corpus,13,asymmetric,symmetric,0.44518376028112494
75% Corpus,14,0.01,0.01,0.38276825506762385
75% Corpus,14,0.01,0.31,0.3995639036664637
75% Corpus,14,0.01,0.61,0.4658101662264271
75% Corpus,14,0.01,0.9099999999999999,0.4191121015145255
75% Corpus,14,0.01,symmetric,0.4406476999893785
75% Corpus,14,0.31,0.01,0.39259534775302957
75% Corpus,14,0.31,0.31,0.41865115503709366
75% Corpus,14,0.31,0.61,0.4625303777504527
75% Corpus,14,0.31,0.9099999999999999,0.4241791524636578
75% Corpus,14,0.31,symmetric,0.4340650722092774
75% Corpus,14,0.61,0.01,0.382254918745474
75% Corpus,14,0.61,0.31,0.44846525685047084
75% Corpus,14,0.61,0.61,0.4949679529208658
75% Corpus,14,0.61,0.9099999999999999,0.5896395251703664
75% Corpus,14,0.61,symmetric,0.41214419808874625
75% Corpus,14,0.9099999999999999,0.01,0.3721212068761947
75% Corpus,14,0.9099999999999999,0.31,0.4341522493041284
75% Corpus,14,0.9099999999999999,0.61,0.5181836689781822
75% Corpus,14,0.9099999999999999,0.9099999999999999,0.5779353787839167
75% Corpus,14,0.9099999999999999,symmetric,0.39740262933669085
75% Corpus,14,symmetric,0.01,0.38800302850442414
75% Corpus,14,symmetric,0.31,0.39085857349683445
75% Corpus,14,symmetric,0.61,0.438656417572302
75% Corpus,14,symmetric,0.9099999999999999,0.4110800542929952
75% Corpus,14,symmetric,symmetric,0.4300059503195464
75% Corpus,14,asymmetric,0.01,0.3849788004087119
75% Corpus,14,asymmetric,0.31,0.41149533720074133
75% Corpus,14,asymmetric,0.61,0.4137954429356276
75% Corpus,14,asymmetric,0.9099999999999999,0.44952327455407853
75% Corpus,14,asymmetric,symmetric,0.4373934648043157
75% Corpus,15,0.01,0.01,0.417982810540131
75% Corpus,15,0.01,0.31,0.37966484040319876
75% Corpus,15,0.01,0.61,0.45040300044493176
75% Corpus,15,0.01,0.9099999999999999,0.5170419199029473
75% Corpus,15,0.01,symmetric,0.3996423539826424
75% Corpus,15,0.31,0.01,0.3795784610814042
75% Corpus,15,0.31,0.31,0.38966252720672806
75% Corpus,15,0.31,0.61,0.43723224429949453
75% Corpus,15,0.31,0.9099999999999999,0.42292101748584426
75% Corpus,15,0.31,symmetric,0.4157431808420368
75% Corpus,15,0.61,0.01,0.39019528192154646
75% Corpus,15,0.61,0.31,0.3618174627168812
75% Corpus,15,0.61,0.61,0.4532320726454362
75% Corpus,15,0.61,0.9099999999999999,0.5046035109388829
75% Corpus,15,0.61,symmetric,0.43692241662642933
75% Corpus,15,0.9099999999999999,0.01,0.37775800624345895
75% Corpus,15,0.9099999999999999,0.31,0.4192065738184211
75% Corpus,15,0.9099999999999999,0.61,0.5495780637940714
75% Corpus,15,0.9099999999999999,0.9099999999999999,0.6735593936793729
75% Corpus,15,0.9099999999999999,symmetric,0.38056593216404827
75% Corpus,15,symmetric,0.01,0.3935093808320759
75% Corpus,15,symmetric,0.31,0.3907093875575096
75% Corpus,15,symmetric,0.61,0.40680880892886145
75% Corpus,15,symmetric,0.9099999999999999,0.47421940914074734
75% Corpus,15,symmetric,symmetric,0.3940958956658598
75% Corpus,15,asymmetric,0.01,0.3884262956764701
75% Corpus,15,asymmetric,0.31,0.48162274370306124
75% Corpus,15,asymmetric,0.61,0.4466038803707631
75% Corpus,15,asymmetric,0.9099999999999999,0.48482228011834566
75% Corpus,15,asymmetric,symmetric,0.44150681558282867
75% Corpus,16,0.01,0.01,0.38609249547025654
75% Corpus,16,0.01,0.31,0.3610334338334714
75% Corpus,16,0.01,0.61,0.3459082426636426
75% Corpus,16,0.01,0.9099999999999999,0.4494657227677874
75% Corpus,16,0.01,symmetric,0.4175353465686539
75% Corpus,16,0.31,0.01,0.3957755276116898
75% Corpus,16,0.31,0.31,0.40964031787847566
75% Corpus,16,0.31,0.61,0.5212874020548854
75% Corpus,16,0.31,0.9099999999999999,0.4614168629028565
75% Corpus,16,0.31,symmetric,0.4382169143094257
75% Corpus,16,0.61,0.01,0.4096225845383317
75% Corpus,16,0.61,0.31,0.39601047858836685
75% Corpus,16,0.61,0.61,0.4641239792763325
75% Corpus,16,0.61,0.9099999999999999,0.5474873881195862
75% Corpus,16,0.61,symmetric,0.4424918956802562
75% Corpus,16,0.9099999999999999,0.01,0.37373990485065983
75% Corpus,16,0.9099999999999999,0.31,0.4382756923846074
75% Corpus,16,0.9099999999999999,0.61,0.5718826909697947
75% Corpus,16,0.9099999999999999,0.9099999999999999,0.6519081420510864
75% Corpus,16,0.9099999999999999,symmetric,0.3932113695691287
75% Corpus,16,symmetric,0.01,0.37887817121001033
75% Corpus,16,symmetric,0.31,0.3561883021827118
75% Corpus,16,symmetric,0.61,0.4127564993740862
75% Corpus,16,symmetric,0.9099999999999999,0.4294160319734111
75% Corpus,16,symmetric,symmetric,0.4176718133453202
75% Corpus,16,asymmetric,0.01,0.37445478752671596
75% Corpus,16,asymmetric,0.31,0.4439500756895407
75% Corpus,16,asymmetric,0.61,0.39630307416394184
75% Corpus,16,asymmetric,0.9099999999999999,0.4489193619390527
75% Corpus,16,asymmetric,symmetric,0.4585509141710212
75% Corpus,17,0.01,0.01,0.4180357817224501
75% Corpus,17,0.01,0.31,0.38365372948012316
75% Corpus,17,0.01,0.61,0.3818829339765744
75% Corpus,17,0.01,0.9099999999999999,0.45646393480414
75% Corpus,17,0.01,symmetric,0.43725288860574907
75% Corpus,17,0.31,0.01,0.370001532919836
75% Corpus,17,0.31,0.31,0.40117060880354055
75% Corpus,17,0.31,0.61,0.4577283487822779
75% Corpus,17,0.31,0.9099999999999999,0.5448274343208344
75% Corpus,17,0.31,symmetric,0.41960137302508527
75% Corpus,17,0.61,0.01,0.39997057749306936
75% Corpus,17,0.61,0.31,0.3940791061886002
75% Corpus,17,0.61,0.61,0.5175816051689599
75% Corpus,17,0.61,0.9099999999999999,0.5776261928448394
75% Corpus,17,0.61,symmetric,0.42534241618036345
75% Corpus,17,0.9099999999999999,0.01,0.38709028943878493
75% Corpus,17,0.9099999999999999,0.31,0.4667156586367304
75% Corpus,17,0.9099999999999999,0.61,0.591014193970793
75% Corpus,17,0.9099999999999999,0.9099999999999999,0.7185337886625697
75% Corpus,17,0.9099999999999999,symmetric,0.3955088781157988
75% Corpus,17,symmetric,0.01,0.40870942213190103
75% Corpus,17,symmetric,0.31,0.40278711186831695
75% Corpus,17,symmetric,0.61,0.4228471096556904
75% Corpus,17,symmetric,0.9099999999999999,0.5062497511563188
75% Corpus,17,symmetric,symmetric,0.4149339303802936
75% Corpus,17,asymmetric,0.01,0.3951552219803989
75% Corpus,17,asymmetric,0.31,0.41672565577678317
75% Corpus,17,asymmetric,0.61,0.41070703803546327
75% Corpus,17,asymmetric,0.9099999999999999,0.36416530762079313
75% Corpus,17,asymmetric,symmetric,0.4185256494347147
75% Corpus,18,0.01,0.01,0.3995454145384072
75% Corpus,18,0.01,0.31,0.37194928836552676
75% Corpus,18,0.01,0.61,0.43287760735481695
75% Corpus,18,0.01,0.9099999999999999,0.41414049320888635
75% Corpus,18,0.01,symmetric,0.4359785516232464
75% Corpus,18,0.31,0.01,0.41116308659679673
75% Corpus,18,0.31,0.31,0.43085921217842604
75% Corpus,18,0.31,0.61,0.4744424518619133
75% Corpus,18,0.31,0.9099999999999999,0.4331968889502751
75% Corpus,18,0.31,symmetric,0.42637299327313205
75% Corpus,18,0.61,0.01,0.4020743157268176
75% Corpus,18,0.61,0.31,0.4094676835374187
75% Corpus,18,0.61,0.61,0.5671717027004575
75% Corpus,18,0.61,0.9099999999999999,0.5600506279973885
75% Corpus,18,0.61,symmetric,0.42623455543164784
75% Corpus,18,0.9099999999999999,0.01,0.39640478186197226
75% Corpus,18,0.9099999999999999,0.31,0.4655465101519507
75% Corpus,18,0.9099999999999999,0.61,0.5647368998342468
75% Corpus,18,0.9099999999999999,0.9099999999999999,0.6971188134339845
75% Corpus,18,0.9099999999999999,symmetric,0.41054095471022073
75% Corpus,18,symmetric,0.01,0.4116677897999537
75% Corpus,18,symmetric,0.31,0.39141834270988685
75% Corpus,18,symmetric,0.61,0.4157093604875036
75% Corpus,18,symmetric,0.9099999999999999,0.4301495710585897
75% Corpus,18,symmetric,symmetric,0.43879057630069596
75% Corpus,18,asymmetric,0.01,0.3712513833511076
75% Corpus,18,asymmetric,0.31,0.417052683992574
75% Corpus,18,asymmetric,0.61,0.42068958381367794
75% Corpus,18,asymmetric,0.9099999999999999,0.3867865329306725
75% Corpus,18,asymmetric,symmetric,0.42943124875021277
75% Corpus,19,0.01,0.01,0.3978879216468436
75% Corpus,19,0.01,0.31,0.3770484059834307
75% Corpus,19,0.01,0.61,0.39181892212969377
75% Corpus,19,0.01,0.9099999999999999,0.49475233377257205
75% Corpus,19,0.01,symmetric,0.4250243757318702
75% Corpus,19,0.31,0.01,0.40202900457315716
75% Corpus,19,0.31,0.31,0.40082054221234814
75% Corpus,19,0.31,0.61,0.392288621151391
75% Corpus,19,0.31,0.9099999999999999,0.45635552468647017
75% Corpus,19,0.31,symmetric,0.42862830554314724
75% Corpus,19,0.61,0.01,0.40086918803840216
75% Corpus,19,0.61,0.31,0.42236481929139613
75% Corpus,19,0.61,0.61,0.5489277412464671
75% Corpus,19,0.61,0.9099999999999999,0.5506329025303129
75% Corpus,19,0.61,symmetric,0.42604159903900296
75% Corpus,19,0.9099999999999999,0.01,0.3949200618879377
75% Corpus,19,0.9099999999999999,0.31,0.47991612559842334
75% Corpus,19,0.9099999999999999,0.61,0.6283070924783989
75% Corpus,19,0.9099999999999999,0.9099999999999999,0.7065733730888435
75% Corpus,19,0.9099999999999999,symmetric,0.4186725989332406
75% Corpus,19,symmetric,0.01,0.41946614768700846
75% Corpus,19,symmetric,0.31,0.3760311239792177
75% Corpus,19,symmetric,0.61,0.39311745236311785
75% Corpus,19,symmetric,0.9099999999999999,0.42694569462924403
75% Corpus,19,symmetric,symmetric,0.4232355705506638
75% Corpus,19,asymmetric,0.01,0.3852522566613133
75% Corpus,19,asymmetric,0.31,0.4300178264278157
75% Corpus,19,asymmetric,0.61,0.4548569149907768
75% Corpus,19,asymmetric,0.9099999999999999,0.4506905556531166
75% Corpus,19,asymmetric,symmetric,0.41806070859540884
75% Corpus,20,0.01,0.01,0.4038999708081524
75% Corpus,20,0.01,0.31,0.430774254536638
75% Corpus,20,0.01,0.61,0.42449014106341626
75% Corpus,20,0.01,0.9099999999999999,0.3932309174094114
75% Corpus,20,0.01,symmetric,0.4228959014909418
75% Corpus,20,0.31,0.01,0.37776265815531396
75% Corpus,20,0.31,0.31,0.4244446755565348
75% Corpus,20,0.31,0.61,0.4227498659870733
75% Corpus,20,0.31,0.9099999999999999,0.44394692341829306
75% Corpus,20,0.31,symmetric,0.4388284831894539
